latitude,longitude,blue,green,red,nir,swir,ndvi,ndwi,ndbi,land_cover
41.727204,-72.709515,0.03413,0.06447,0.06147,0.46114,0.14836,0.76477,-0.75467,-0.51317,vegetation
41.761889,-72.607557,0.0376,0.09069,0.02616,0.62963,0.17447,0.92021,-0.7482,-0.56604,vegetation
41.834482,-72.520399,0.11033,0.14106,0.15635,0.2025,0.20474,0.12863,-0.17885,0.00549,bare_soil
41.690589,-72.730982,0.11888,0.13912,0.13151,0.21394,0.22026,0.23861,-0.21194,0.01454,bare_soil
41.801845,-72.709523,0.14859,0.13552,0.18944,0.3083,0.35467,0.2388,-0.3893,0.06994,built
41.833843,-72.64062,0.12164,0.04957,0.07024,0.07613,0.04906,0.04022,-0.21131,-0.21621,water
41.850374,-72.65105,0.03365,0.07116,0.03963,0.47843,0.18154,0.84701,-0.74104,-0.44985,vegetation
41.833323,-72.575454,0.11556,0.16457,0.19462,0.29536,0.30046,0.2056,-0.28437,0.00857,bare_soil
41.775105,-72.540895,0.11839,0.14623,0.25507,0.28425,0.23345,0.05411,-0.32062,-0.09812,bare_soil
41.757434,-72.60249,0.08839,0.17446,0.15261,0.23559,0.25765,0.21373,-0.14908,0.04474,bare_soil
41.750646,-72.695874,0.15311,0.11157,0.18248,0.30175,0.40367,0.2463,-0.46014,0.14449,built
41.735894,-72.727349,0.0386,0.12061,0.08802,0.42148,0.23612,0.65448,-0.55501,-0.28186,vegetation
41.757544,-72.580819,0.10249,0.15506,0.27526,0.23256,0.22659,-0.08409,-0.19991,-0.013,bare_soil
41.840273,-72.668833,0.16356,0.11754,0.26909,0.25288,0.36126,-0.03106,-0.36536,0.17648,bare_soil
41.690067,-72.700871,0.03962,0.10732,0.03487,0.5512,0.1661,0.88101,-0.67407,-0.53687,vegetation
41.728387,-72.716918,0.14195,0.09409,0.15541,0.27312,0.35225,0.27468,-0.48753,0.12653,built
41.852778,-72.758711,0.0847,0.07885,0.05541,0.5378,0.23892,0.81318,-0.74426,-0.3848,vegetation
41.822948,-72.645642,0.09478,0.05378,0.02549,0.03024,0.01666,0.08513,0.2802,-0.28953,water
41.752997,-72.702897,0.07047,0.09729,0.0309,0.61129,0.11241,0.90377,-0.7254,-0.68934,vegetation
41.799864,-72.736266,0.09205,0.09379,0.26317,0.32603,0.30811,0.1067,-0.55319,-0.02826,bare_soil
41.752715,-72.652372,0.10943,0.05888,0.07611,0.02586,0.05832,-0.49274,0.38959,0.38554,water
41.702425,-72.635748,0.05533,0.07795,0.07676,0.02992,0.04258,-0.43913,0.44534,0.17465,water
41.849251,-72.61653,0.0867,0.08623,0.17582,0.3165,0.23538,0.28576,-0.57177,-0.14699,bare_soil
41.718837,-72.687513,0.09877,0.04905,0.03879,0.05934,0.0117,0.20946,-0.09492,-0.67072,water
41.823454,-72.770214,0.03298,0.11292,0.04093,0.61537,0.15497,0.87526,-0.6899,-0.59765,vegetation
41.782962,-72.67816,0.123,0.14903,0.11034,0.24575,0.30402,0.38028,-0.24499,0.106,built
41.879191,-72.630064,0.15243,0.16152,0.12983,0.29462,0.29462,0.38825,-0.2918,-0.0,bare_soil
41.738687,-72.586675,0.02749,0.07029,0.07226,0.59752,0.19251,0.78423,-0.7895,-0.51266,vegetation
41.687164,-72.642304,0.02991,0.1126,0.07234,0.36606,0.16592,0.66997,-0.52951,-0.3762,vegetation
41.773163,-72.684876,0.12706,0.20211,0.11206,0.19786,0.23566,0.27684,0.01064,0.0872,built
41.79205,-72.74222,0.08747,0.12616,0.15072,0.35869,0.2669,0.40824,-0.47959,-0.14673,bare_soil
41.756475,-72.699458,0.11907,0.09243,0.05086,0.06252,0.0527,0.10284,0.19299,-0.08523,water
41.813376,-72.698202,0.09521,0.16082,0.20521,0.18973,0.29386,-0.03918,-0.08249,0.21531,built
41.757914,-72.674014,0.05665,0.06222,0.03335,0.03396,0.04911,0.0091,0.29379,0.18234,water
41.739418,-72.716706,0.14461,0.15982,0.22616,0.24629,0.24001,0.0426,-0.21291,-0.0129,built
41.813771,-72.63109,0.09339,0.05375,0.04804,0.0722,0.03255,0.20093,-0.14648,-0.37853,water
41.801663,-72.681225,0.07719,0.17289,0.16207,0.29708,0.35199,0.29404,-0.26426,0.08459,built
41.764712,-72.64844,0.0512,0.12793,0.03666,0.33597,0.17623,0.80326,-0.44847,-0.31188,vegetation
41.848403,-72.550896,0.14465,0.17387,0.28082,0.17596,0.29026,-0.22956,-0.00599,0.24516,bare_soil
41.832907,-72.52863,0.0436,0.12419,0.08775,0.42485,0.12203,0.65761,-0.54761,-0.55372,vegetation
41.819699,-72.645539,0.12029,0.0759,0.04407,0.05816,0.03284,0.1378,0.13239,-0.27818,water
41.705648,-72.662791,0.08922,0.11493,0.02831,0.07505,0.03534,0.45214,0.20994,-0.35969,water
41.808857,-72.643748,0.14692,0.12113,0.11111,0.25879,0.42926,0.39925,-0.36233,0.24776,built
41.728893,-72.532037,0.06183,0.0605,0.07144,0.48612,0.11195,0.74374,-0.77864,-0.62562,vegetation
41.836903,-72.655629,0.05721,0.04823,0.04646,0.02869,0.01628,-0.23638,0.25397,-0.27597,water
41.700202,-72.665236,0.03036,0.07684,0.03947,0.51085,0.25948,0.85657,-0.73849,-0.32632,vegetation
41.759242,-72.688609,0.10788,0.09771,0.05072,0.02319,0.05696,-0.37241,0.61634,0.42132,water
41.680597,-72.744109,0.0348,0.1164,0.03771,0.34814,0.13055,0.80455,-0.49886,-0.45455,vegetation
41.820156,-72.682841,0.08489,0.1139,0.05809,0.08475,0.02201,0.18666,0.14675,-0.58771,water
41.809208,-72.743588,0.13006,0.09691,0.22658,0.23781,0.40485,0.02417,-0.42093,0.25993,bare_soil
41.779304,-72.619748,0.16742,0.11861,0.10256,0.20073,0.37398,0.32371,-0.25715,0.30144,built
41.692984,-72.712145,0.07324,0.09671,0.16774,0.34901,0.42665,0.35081,-0.56607,0.10009,bare_soil
41.817898,-72.699502,0.09409,0.19007,0.1585,0.29844,0.27884,0.30625,-0.22185,-0.03395,built
41.706865,-72.687204,0.07185,0.09707,0.02789,0.04447,0.04414,0.22904,0.37165,-0.00375,water
41.819694,-72.660878,0.11756,0.06822,0.04481,0.03586,0.04273,-0.11096,0.31096,0.08743,water
41.857517,-72.533826,0.05259,0.05583,0.07432,0.62069,0.17026,0.78614,-0.83496,-0.56948,vegetation
41.787382,-72.621614,0.13099,0.13647,0.23094,0.13668,0.38857,-0.25642,-0.00075,0.47957,built
41.765487,-72.688876,0.10366,0.0751,0.04696,0.02951,0.05704,-0.22826,0.43587,0.31811,water
41.869581,-72.585331,0.1055,0.13915,0.2281,0.21458,0.42288,-0.03054,-0.21325,0.32677,bare_soil
41.815909,-72.527833,0.08282,0.17453,0.11605,0.23115,0.37971,0.33153,-0.13957,0.24319,bare_soil
41.805437,-72.630871,0.07247,0.05622,0.04973,0.35996,0.1388,0.75721,-0.72983,-0.44343,vegetation
41.757929,-72.70269,0.07641,0.10736,0.08476,0.42951,0.20447,0.67037,-0.60005,-0.35496,vegetation
41.811554,-72.675487,0.11061,0.10678,0.07503,0.07623,0.04375,0.00794,0.16695,-0.27074,water
41.707615,-72.579668,0.03352,0.09301,0.05356,0.59751,0.20742,0.83548,-0.73061,-0.48462,vegetation
41.760008,-72.67608,0.10369,0.08333,0.05065,0.04651,0.02006,-0.04257,0.28355,-0.39741,water
41.832653,-72.771312,0.12137,0.10455,0.22959,0.21902,0.2145,-0.02357,-0.35378,-0.01042,bare_soil
41.735429,-72.766181,0.06646,0.14597,0.21003,0.32788,0.29451,0.2191,-0.38389,-0.05362,bare_soil
41.728211,-72.696949,0.14405,0.16496,0.10987,0.27404,0.37386,0.42762,-0.24848,0.15407,built
41.831652,-72.533788,0.04046,0.09779,0.04926,0.46571,0.25728,0.80869,-0.65293,-0.28829,vegetation
41.771211,-72.714818,0.04676,0.07101,0.05392,0.46883,0.11909,0.79372,-0.73693,-0.59488,vegetation
41.739157,-72.639267,0.09995,0.11053,0.2223,0.17438,0.30371,-0.1208,-0.2241,0.27051,built
41.6964,-72.529872,0.03095,0.12642,0.02552,0.33922,0.19824,0.86009,-0.45702,-0.26232,vegetation
41.680362,-72.534089,0.03879,0.10742,0.04132,0.55273,0.11738,0.8609,-0.67455,-0.64966,vegetation
41.789046,-72.561148,0.0869,0.13204,0.21069,0.36325,0.34046,0.26581,-0.46682,-0.03239,bare_soil
41.810775,-72.636376,0.08966,0.09841,0.05961,0.08155,0.03678,0.15547,0.09368,-0.37837,water
41.834086,-72.671514,0.05896,0.10059,0.05356,0.04206,0.02821,-0.12029,0.41033,-0.19715,water
41.792861,-72.576143,0.1435,0.10876,0.15036,0.34971,0.20856,0.39865,-0.52554,-0.25283,bare_soil
41.713846,-72.66027,0.11856,0.04882,0.0496,0.02207,0.01482,-0.38421,0.37741,-0.19654,water
41.875756,-72.586389,0.0776,0.06789,0.02582,0.63671,0.25474,0.92205,-0.8073,-0.42848,vegetation
41.720408,-72.587133,0.07705,0.09377,0.21203,0.27983,0.40366,0.13783,-0.498,0.18118,bare_soil
41.783033,-72.633076,0.11765,0.04813,0.04394,0.05065,0.02225,0.07093,-0.02544,-0.38947,water
41.69576,-72.563682,0.04369,0.12831,0.07323,0.3885,0.10888,0.68279,-0.50346,-0.56219,vegetation
41.751614,-72.632695,0.03893,0.12399,0.0734,0.44437,0.2508,0.71647,-0.56369,-0.27845,vegetation
41.812476,-72.690647,0.16851,0.12017,0.16947,0.29023,0.37967,0.26268,-0.41436,0.13351,built
41.749471,-72.634287,0.04544,0.11847,0.05244,0.63702,0.13764,0.84787,-0.68637,-0.64464,vegetation
41.798654,-72.635296,0.11295,0.09539,0.0313,0.07655,0.04029,0.41958,0.10961,-0.31036,water
41.709236,-72.546845,0.11855,0.09847,0.15594,0.32503,0.33495,0.35155,-0.53497,0.01502,bare_soil
41.817702,-72.590179,0.07344,0.12758,0.12853,0.34531,0.2746,0.45749,-0.46043,-0.11406,bare_soil
41.723662,-72.648169,0.09752,0.10484,0.15916,0.18389,0.19654,0.07206,-0.27379,0.03325,bare_soil
41.755721,-72.543277,0.07983,0.10628,0.07104,0.62306,0.16462,0.79531,-0.70856,-0.58201,vegetation
41.743564,-72.629813,0.15668,0.11135,0.21841,0.23369,0.44309,0.03379,-0.35457,0.30941,built
41.725283,-72.617849,0.14759,0.10191,0.18142,0.25115,0.28924,0.1612,-0.42272,0.07048,built
41.827487,-72.664294,0.07893,0.09409,0.02865,0.02549,0.04035,-0.05848,0.5737,0.22569,water
41.790347,-72.664189,0.10509,0.08253,0.0276,0.05859,0.02872,0.35953,0.16968,-0.34207,water
41.770641,-72.673718,0.07196,0.05779,0.03115,0.0347,0.01835,0.05392,0.24959,-0.30831,water
41.852457,-72.607662,0.08149,0.13579,0.28082,0.24805,0.27803,-0.06195,-0.29247,0.05699,bare_soil
41.815637,-72.621554,0.15057,0.16355,0.23927,0.14216,0.37698,-0.25458,0.06994,0.45231,built
41.760818,-72.576794,0.12129,0.0846,0.20259,0.21752,0.24576,0.03554,-0.43998,0.06095,bare_soil
41.774805,-72.702371,0.08347,0.18607,0.25153,0.24878,0.33029,-0.00549,-0.14422,0.14076,bare_soil
41.710279,-72.676243,0.05807,0.07579,0.07055,0.08036,0.01276,0.065,-0.02923,-0.72592,water
41.701318,-72.575221,0.03865,0.06945,0.0756,0.61762,0.11407,0.78189,-0.79784,-0.6882,vegetation
41.763272,-72.669676,0.15838,0.12965,0.10223,0.29735,0.23815,0.48833,-0.39274,-0.11056,built
41.773927,-72.685768,0.08396,0.09298,0.11746,0.16953,0.45645,0.18141,-0.2916,0.45836,built
41.752672,-72.703986,0.07598,0.09213,0.16872,0.19969,0.29865,0.08406,-0.36856,0.19859,built
41.83472,-72.693813,0.05504,0.06906,0.04929,0.01804,0.01483,-0.46421,0.5858,-0.09763,water
41.757214,-72.68352,0.06105,0.108,0.0716,0.02324,0.04114,-0.50989,0.64582,0.27802,water
41.798039,-72.564704,0.03034,0.07603,0.06859,0.63411,0.21878,0.80478,-0.78588,-0.48696,vegetation
41.774289,-72.613554,0.04882,0.06838,0.08286,0.46682,0.10352,0.69851,-0.74448,-0.63698,vegetation
41.786745,-72.617081,0.0758,0.09078,0.15769,0.25208,0.26287,0.23035,-0.47044,0.02095,built
41.709707,-72.619732,0.07184,0.09566,0.21134,0.21227,0.31109,0.0022,-0.37867,0.18881,bare_soil
41.742127,-72.644508,0.08988,0.09473,0.06012,0.0279,0.02822,-0.366,0.54493,0.00557,water
41.725025,-72.664023,0.11141,0.10161,0.05875,0.04546,0.04624,-0.12762,0.38181,0.00858,water
41.788611,-72.641427,0.12661,0.17086,0.14036,0.24326,0.36007,0.26823,-0.17483,0.19361,built
41.779187,-72.633953,0.15859,0.13008,0.1811,0.22505,0.2518,0.1082,-0.2674,0.0561,built
41.75214,-72.667763,0.07944,0.11068,0.0537,0.0633,0.02695,0.08205,0.27234,-0.40277,water
41.728769,-72.592417,0.03281,0.0876,0.05468,0.35868,0.19569,0.73543,-0.60741,-0.29402,vegetation
41.694598,-72.753912,0.14325,0.12268,0.23424,0.32333,0.38293,0.15979,-0.44989,0.08438,bare_soil
41.808919,-72.681846,0.14824,0.12409,0.23819,0.22475,0.42,-0.02904,-0.28857,0.30283,built
41.738219,-72.68768,0.14595,0.19948,0.22988,0.2286,0.26528,-0.0028,-0.06801,0.07428,built
41.793686,-72.707115,0.08681,0.14852,0.18575,0.23314,0.25033,0.11313,-0.22174,0.03555,built
41.753331,-72.620975,0.07245,0.13643,0.1692,0.2518,0.37797,0.19621,-0.29717,0.20034,bare_soil
41.738152,-72.695095,0.12718,0.09583,0.16494,0.18548,0.31804,0.05862,-0.3187,0.26326,built
41.741974,-72.554785,0.13708,0.09266,0.2035,0.16573,0.3694,-0.1023,-0.28282,0.3806,bare_soil
41.828892,-72.690495,0.10163,0.1019,0.03658,0.04349,0.02081,0.08631,0.40174,-0.35284,water
41.878352,-72.726895,0.09808,0.11562,0.22623,0.34482,0.38922,0.20768,-0.4978,0.06048,bare_soil
41.781835,-72.671877,0.08096,0.09751,0.03706,0.03655,0.05722,-0.00697,0.45473,0.22044,water
41.854151,-72.574047,0.08449,0.15201,0.21259,0.26513,0.20191,0.10999,-0.27119,-0.13536,bare_soil
41.767304,-72.667155,0.11804,0.08465,0.05534,0.03356,0.04687,-0.24497,0.43213,0.16542,water
41.821017,-72.681916,0.12445,0.09231,0.06489,0.03046,0.05698,-0.36109,0.50377,0.30326,water
41.81286,-72.648098,0.0776,0.1857,0.20756,0.22237,0.27333,0.03444,-0.08986,0.10281,built
41.839601,-72.653665,0.07876,0.06294,0.04272,0.06924,0.01023,0.23686,-0.04766,-0.74253,water
41.808002,-72.720557,0.08514,0.18375,0.12099,0.36736,0.27007,0.5045,-0.33317,-0.15263,bare_soil
41.818295,-72.660325,0.08667,0.14055,0.16766,0.2733,0.21522,0.23956,-0.32076,-0.11889,bare_soil
41.753154,-72.603533,0.1594,0.17435,0.17335,0.13778,0.25227,-0.11433,0.11717,0.29353,built
41.724286,-72.565829,0.10904,0.11193,0.16948,0.27353,0.43037,0.23487,-0.41924,0.22281,bare_soil
41.72363,-72.562064,0.02825,0.07531,0.04057,0.47507,0.12833,0.84265,-0.72632,-0.57464,vegetation
41.832084,-72.6433,0.03138,0.10994,0.08909,0.36496,0.1061,0.60757,-0.53701,-0.54952,vegetation
41.79171,-72.665945,0.0879,0.18719,0.17593,0.20213,0.42967,0.06932,-0.03838,0.36015,built
41.689668,-72.776316,0.13928,0.13683,0.25851,0.18313,0.28182,-0.17068,-0.14469,0.21227,bare_soil
41.710123,-72.652531,0.12361,0.0859,0.0316,0.04306,0.02674,0.15352,0.33219,-0.23385,water
41.826339,-72.65176,0.08259,0.05094,0.03297,0.05248,0.04273,0.22833,-0.01488,-0.10239,water
41.836618,-72.665003,0.13534,0.11103,0.20513,0.20695,0.27386,0.00442,-0.30166,0.13916,bare_soil
41.768485,-72.638764,0.03377,0.11489,0.04749,0.57076,0.22961,0.84636,-0.66487,-0.42623,vegetation
41.711425,-72.664321,0.14471,0.12209,0.19751,0.20053,0.23537,0.0076,-0.24316,0.07993,bare_soil
41.853102,-72.580828,0.05558,0.07852,0.06535,0.59725,0.1267,0.80275,-0.76761,-0.64998,vegetation
41.808674,-72.664879,0.10593,0.07647,0.06759,0.0513,0.05119,-0.13699,0.19694,-0.00107,water
41.805033,-72.676279,0.11225,0.05681,0.06633,0.02527,0.04071,-0.44827,0.38428,0.23406,water
41.703394,-72.665874,0.07902,0.11781,0.12374,0.26387,0.20586,0.36152,-0.38268,-0.12349,bare_soil
41.799834,-72.665664,0.03489,0.08312,0.05045,0.53223,0.10878,0.82683,-0.72985,-0.66059,vegetation
41.8741,-72.54148,0.05665,0.0774,0.0637,0.61619,0.14159,0.81262,-0.77681,-0.6263,vegetation
41.824827,-72.683855,0.15164,0.16933,0.11889,0.27566,0.22913,0.39735,-0.23895,-0.09217,bare_soil
41.682454,-72.604933,0.1521,0.15639,0.15155,0.23805,0.41962,0.22205,-0.20703,0.27607,bare_soil
41.816741,-72.615572,0.11158,0.16925,0.10114,0.23493,0.31342,0.39811,-0.16249,0.14314,built
41.802489,-72.586807,0.07928,0.1689,0.26573,0.37624,0.30144,0.17214,-0.38034,-0.11037,bare_soil
41.773159,-72.64337,0.12309,0.05042,0.03713,0.03369,0.02135,-0.04855,0.19885,-0.22429,water
41.870991,-72.695498,0.12755,0.15044,0.21092,0.17021,0.31577,-0.10683,-0.06164,0.29952,bare_soil
41.695987,-72.595595,0.11672,0.12762,0.11574,0.32297,0.38842,0.47237,-0.43354,0.09201,bare_soil
41.819807,-72.718426,0.15199,0.19594,0.2134,0.24081,0.44147,0.06035,-0.10275,0.2941,built
41.763397,-72.697681,0.14349,0.17115,0.28205,0.32111,0.42589,0.06475,-0.30464,0.14027,bare_soil
41.843922,-72.642474,0.12262,0.08346,0.1704,0.2527,0.28825,0.1945,-0.50345,0.06572,bare_soil
41.798546,-72.612146,0.11944,0.11785,0.15462,0.19451,0.45547,0.11425,-0.24541,0.40149,built
41.867625,-72.52732,0.11911,0.09091,0.16619,0.2536,0.31249,0.20821,-0.47222,0.10403,bare_soil
41.83373,-72.683601,0.08944,0.06543,0.05406,0.02629,0.02938,-0.34551,0.42668,0.05547,water
41.77295,-72.7337,0.14787,0.10638,0.27245,0.17593,0.43478,-0.21527,-0.24636,0.42386,bare_soil
41.836535,-72.694783,0.12287,0.05833,0.02509,0.02685,0.05919,0.0339,0.36955,0.37581,water
41.817578,-72.6454,0.12875,0.08375,0.23315,0.21393,0.22837,-0.04298,-0.43733,0.03264,bare_soil
41.870775,-72.660041,0.11531,0.13464,0.21769,0.21733,0.22249,-0.00083,-0.23494,0.01174,bare_soil
41.721912,-72.555492,0.16003,0.11308,0.23775,0.36788,0.2922,0.21487,-0.52979,-0.11466,bare_soil
41.810868,-72.657873,0.0889,0.11247,0.05051,0.05571,0.05725,0.04895,0.3375,0.01362,water
41.77339,-72.6498,0.05884,0.06724,0.03997,0.062,0.03753,0.21596,0.0406,-0.24585,water
41.754434,-72.600651,0.17457,0.17402,0.11071,0.30306,0.23683,0.46488,-0.27048,-0.12268,built
41.720623,-72.654156,0.09864,0.06462,0.05272,0.04545,0.0403,-0.07409,0.17417,-0.06009,water
41.872463,-72.599,0.03598,0.0688,0.0363,0.41442,0.12704,0.83893,-0.71523,-0.53075,vegetation
41.851237,-72.674651,0.05382,0.12248,0.05051,0.34672,0.2439,0.74568,-0.47793,-0.17408,vegetation
41.768403,-72.530232,0.11546,0.11149,0.11578,0.22531,0.41266,0.32112,-0.33795,0.29367,bare_soil
41.809288,-72.661477,0.10873,0.10288,0.16935,0.24367,0.29524,0.17997,-0.40627,0.09568,built
41.705657,-72.678437,0.1348,0.17603,0.15286,0.17081,0.39717,0.05545,0.01504,0.39854,bare_soil
41.792161,-72.694129,0.09207,0.10516,0.14631,0.26902,0.31705,0.29545,-0.4379,0.08196,built
41.817725,-72.656961,0.11388,0.11452,0.04756,0.06,0.05003,0.11568,0.3124,-0.09065,water
41.824142,-72.646708,0.05863,0.09972,0.03262,0.04485,0.05633,0.1578,0.37955,0.11346,water
41.832001,-72.691758,0.10029,0.06086,0.04914,0.06166,0.05124,0.11304,-0.00658,-0.09229,water
41.715796,-72.728599,0.02615,0.09526,0.05109,0.61877,0.11871,0.84747,-0.73317,-0.67806,vegetation
41.766082,-72.622042,0.10535,0.08669,0.19169,0.30056,0.396,0.22118,-0.55227,0.13702,bare_soil
41.774236,-72.672678,0.08078,0.08615,0.06869,0.05411,0.01704,-0.11871,0.22843,-0.52105,water
41.731269,-72.63602,0.08473,0.15082,0.23694,0.21652,0.42266,-0.04502,-0.17884,0.3225,built
41.752037,-72.627902,0.07436,0.17006,0.14925,0.20973,0.29669,0.16847,-0.10446,0.17171,bare_soil
41.813061,-72.661382,0.10961,0.10011,0.15405,0.31309,0.40719,0.34045,-0.51542,0.13065,bare_soil
41.772061,-72.63519,0.1054,0.10591,0.04497,0.06493,0.05905,0.18158,0.23992,-0.04738,water
41.803046,-72.606404,0.15613,0.09358,0.1693,0.24948,0.32218,0.19146,-0.45444,0.12718,bare_soil
41.763385,-72.660786,0.06184,0.09622,0.04003,0.03724,0.04194,-0.03615,0.44195,0.05943,water
41.68541,-72.750798,0.0528,0.07501,0.02607,0.41094,0.21826,0.88071,-0.6913,-0.30623,vegetation
41.803039,-72.697716,0.16221,0.09222,0.12101,0.19055,0.43372,0.2232,-0.34775,0.38953,built
41.771539,-72.658295,0.08402,0.07432,0.07021,0.36066,0.24333,0.67409,-0.6583,-0.19426,vegetation
41.687672,-72.775856,0.05139,0.08573,0.05378,0.53518,0.2298,0.81738,-0.72386,-0.3992,vegetation
41.812308,-72.693076,0.16997,0.12382,0.19228,0.21803,0.30337,0.06276,-0.2756,0.16367,built
41.786905,-72.673923,0.10258,0.19662,0.17113,0.15497,0.25162,-0.04954,0.11845,0.23771,built
41.752507,-72.717331,0.12043,0.09082,0.14921,0.14956,0.39173,0.00118,-0.24437,0.4474,built
41.73114,-72.600463,0.08787,0.19611,0.14804,0.24469,0.30134,0.24611,-0.11022,0.10375,built
41.799133,-72.673351,0.07194,0.08309,0.21444,0.25359,0.42176,0.08363,-0.50641,0.24902,bare_soil
41.749781,-72.580341,0.08014,0.12717,0.0301,0.42864,0.24617,0.86879,-0.5424,-0.27041,vegetation
41.817521,-72.622673,0.1287,0.13921,0.21988,0.24242,0.3746,0.04877,-0.27046,0.21422,built
41.684377,-72.729009,0.04274,0.12116,0.02501,0.47642,0.13035,0.90026,-0.59449,-0.57035,vegetation
41.828547,-72.675932,0.05826,0.07666,0.0838,0.53975,0.20257,0.73123,-0.75126,-0.45423,vegetation
41.764807,-72.63832,0.10693,0.07624,0.03298,0.04889,0.02238,0.19436,0.21855,-0.37205,water
41.689982,-72.626019,0.11961,0.12569,0.28225,0.28956,0.29578,0.01279,-0.39464,0.01062,bare_soil
41.737823,-72.69014,0.13286,0.1197,0.21092,0.19955,0.41702,-0.0277,-0.25013,0.3527,built
41.764644,-72.525028,0.0757,0.10452,0.19343,0.30418,0.38139,0.22255,-0.48852,0.11263,bare_soil
41.775774,-72.722256,0.0752,0.12936,0.1474,0.15013,0.34183,0.00915,-0.07432,0.38967,built
41.68865,-72.628513,0.09145,0.16636,0.14169,0.24139,0.31742,0.26028,-0.18401,0.13605,bare_soil
41.787027,-72.736035,0.06969,0.08427,0.06141,0.59529,0.21104,0.81297,-0.75199,-0.47653,vegetation
41.746084,-72.664307,0.09576,0.11017,0.06507,0.08465,0.0155,0.13082,0.13097,-0.69041,water
41.758562,-72.642489,0.06599,0.1096,0.07911,0.07365,0.0513,-0.03574,0.19618,-0.17893,water
41.759011,-72.639496,0.14413,0.09727,0.22767,0.16797,0.38358,-0.15091,-0.26656,0.39092,built
41.68504,-72.754057,0.10781,0.08488,0.20388,0.25452,0.30087,0.11049,-0.49984,0.08344,bare_soil
41.815689,-72.625645,0.18214,0.14007,0.12185,0.14474,0.41645,0.08585,-0.01636,0.48418,built
41.774853,-72.698684,0.13614,0.1583,0.14803,0.25134,0.29933,0.25869,-0.22713,0.08715,built
41.848768,-72.538018,0.06758,0.09982,0.07734,0.42961,0.16021,0.69487,-0.62291,-0.45675,vegetation
41.72908,-72.525049,0.03713,0.07406,0.05478,0.42151,0.10126,0.76997,-0.7011,-0.61259,vegetation
41.724179,-72.752693,0.04189,0.12624,0.0462,0.55616,0.1556,0.84661,-0.63001,-0.56278,vegetation
41.805389,-72.648041,0.10899,0.04575,0.06729,0.05472,0.03967,-0.10297,-0.08934,-0.15949,water
41.742634,-72.654403,0.06402,0.07226,0.03436,0.07865,0.04908,0.39192,-0.04233,-0.23146,water
41.759959,-72.526794,0.08326,0.1775,0.13871,0.20322,0.2298,0.18864,-0.06753,0.06138,bare_soil
41.799649,-72.674385,0.13081,0.10406,0.11978,0.24275,0.32131,0.33922,-0.39989,0.13927,built
41.743406,-72.69915,0.08402,0.05,0.06615,0.04759,0.0466,-0.16319,0.02471,-0.01045,water
41.780787,-72.665761,0.16348,0.10093,0.23339,0.23111,0.23048,-0.00492,-0.39207,-0.00135,bare_soil
41.828657,-72.666167,0.06903,0.09731,0.05503,0.03726,0.04109,-0.19259,0.44629,0.04898,water
41.733059,-72.676052,0.0754,0.13185,0.11654,0.19681,0.45793,0.25615,-0.19766,0.39882,built
41.79381,-72.639308,0.05764,0.08508,0.0444,0.37921,0.23478,0.79035,-0.63351,-0.23524,vegetation
41.76377,-72.72075,0.03282,0.05611,0.03595,0.3449,0.12468,0.81123,-0.72017,-0.46897,vegetation
41.864426,-72.731252,0.05463,0.07759,0.08114,0.51019,0.18168,0.72556,-0.73598,-0.47482,vegetation
41.728387,-72.672351,0.1031,0.11291,0.06277,0.03462,0.04375,-0.28907,0.53072,0.11656,water
41.800462,-72.669029,0.06075,0.10401,0.03746,0.07103,0.01362,0.3094,0.18836,-0.67818,water
41.79983,-72.699128,0.08779,0.11022,0.03075,0.07644,0.02105,0.4262,0.18095,-0.56812,water
41.821406,-72.698378,0.02581,0.12751,0.03288,0.48052,0.21742,0.87192,-0.58059,-0.37696,vegetation
41.819181,-72.642486,0.08131,0.11079,0.02731,0.04857,0.01588,0.2802,0.39044,-0.50728,water
41.723591,-72.544351,0.02756,0.08927,0.02664,0.33489,0.20942,0.85262,-0.57906,-0.23051,vegetation
41.842374,-72.586523,0.08603,0.13116,0.22256,0.18926,0.38101,-0.08088,-0.18131,0.33625,bare_soil
41.693678,-72.660235,0.0996,0.08456,0.23512,0.26375,0.25166,0.0574,-0.51448,-0.02346,bare_soil
41.734874,-72.632341,0.14934,0.17987,0.21045,0.24849,0.23867,0.08288,-0.1602,-0.02016,bare_soil
41.757532,-72.578124,0.1196,0.13856,0.23863,0.28603,0.33605,0.09034,-0.34733,0.08041,bare_soil
41.798955,-72.675073,0.09201,0.13824,0.28421,0.23479,0.38532,-0.09523,-0.25882,0.24274,bare_soil
41.752125,-72.691797,0.0602,0.0785,0.03484,0.02843,0.01157,-0.10141,0.46831,-0.42137,water
41.742837,-72.60657,0.09131,0.13327,0.18465,0.23349,0.34196,0.11681,-0.27325,0.1885,built
41.716797,-72.565445,0.07147,0.07075,0.05113,0.38171,0.14282,0.76375,-0.68728,-0.45544,vegetation
41.817352,-72.768857,0.14917,0.14447,0.18714,0.24547,0.34072,0.13485,-0.25901,0.16249,bare_soil
41.724784,-72.532912,0.15243,0.18643,0.17671,0.29754,0.39881,0.25478,-0.22957,0.14544,bare_soil
41.764037,-72.632379,0.10225,0.14124,0.12985,0.27262,0.4306,0.35474,-0.31744,0.22465,built
